MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.phillipslighting5831.com/p/576488,,,,,,576488,Electrical,Lighting,Lamps & Bulbs,576488,576488,576488 45W Led R20 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,576488,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 576488 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, standard commercial specifications.","Phillips Lighting (5831) Lamps & Bulbs, 576488",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_576488.jpg,,,,,,,,,PhillipsLighting5831_576488_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/575217,,,,,,575217,Electrical,Lighting,Lamps & Bulbs,575217,575217,575217 60W Led Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,575217,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 575217 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 2 pc.","Phillips Lighting (5831) Lamps & Bulbs, 575217",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 2 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_575217.jpg,,,,,,,,,PhillipsLighting5831_575217_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/586479,,,,,,586479,Electrical,Lighting,Lamps & Bulbs,586479,586479,586479 90W Led Med Multi CCT,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,586479,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 586479 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, standard commercial specifications.","Phillips Lighting (5831) Lamps & Bulbs, 586479",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_586479.jpg,,,,,,,,,PhillipsLighting5831_586479_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/571471,,,,,,571471,Electrical,Lighting,Lamps & Bulbs,571471,571471,571471 100W Led BR30 Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,571471,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 571471 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, standard commercial specifications.","Phillips Lighting (5831) Lamps & Bulbs, 571471",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_571471.jpg,,,,,,,,,PhillipsLighting5831_571471_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/570762,,,,,,570762,Electrical,Lighting,Lamps & Bulbs,570762,570762,570762 50W Led Par16 30k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,570762,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 570762 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 3 pc.","Phillips Lighting (5831) Lamps & Bulbs, 570762",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 3 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,3,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_570762.jpg,,,,,,,,,PhillipsLighting5831_570762_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/533352,,,,,,533352,Electrical,Lighting,Lamps & Bulbs,533352,533352,571505 150W Led Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,533352,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 533352 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, standard commercial specifications.","Phillips Lighting (5831) Lamps & Bulbs, 533352",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_533352.jpg,,,,,,,,,PhillipsLighting5831_533352_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/573519,,,,,,573519,Electrical,Lighting,Lamps & Bulbs,573519,573519,573519 100W Led A21 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,573519,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 573519 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 2 pc.","Phillips Lighting (5831) Lamps & Bulbs, 573519",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 2 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_573519.jpg,,,,,,,,,PhillipsLighting5831_573519_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/573378,,,,,,573378,Electrical,Lighting,Lamps & Bulbs,573378,573378,573378 60W Led Med 27k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,573378,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 573378 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 3 pc.","Phillips Lighting (5831) Lamps & Bulbs, 573378",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 3 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,3,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_573378.jpg,,,,,,,,,PhillipsLighting5831_573378_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/565622,,,,,,565622,Electrical,Lighting,Lamps & Bulbs,565622,565622,565622 60W Led Med 20k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,565622,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 565622 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, standard commercial specifications.","Phillips Lighting (5831) Lamps & Bulbs, 565622",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_565622.jpg,,,,,,,,,PhillipsLighting5831_565622_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/586891,,,,,,586891,Electrical,Lighting,Lamps & Bulbs,586891,586891,586891 Led 60W Med A19 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,586891,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 586891 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, standard commercial specifications.","Phillips Lighting (5831) Lamps & Bulbs, 586891",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_586891.jpg,,,,,,,,,PhillipsLighting5831_586891_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/585448,,,,,,585448,Electrical,Lighting,Lamps & Bulbs,585448,585448,585448 120W Led Motion Bulb,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,585448,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 585448 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, standard commercial specifications.","Phillips Lighting (5831) Lamps & Bulbs, 585448",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_585448.jpg,,,,,,,,,PhillipsLighting5831_585448_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/573444,,,,,,573444,Electrical,Lighting,Lamps & Bulbs,573444,573444,573444 60W Led A19 Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,573444,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 573444 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 2 pc.","Phillips Lighting (5831) Lamps & Bulbs, 573444",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 2 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_573444.jpg,,,,,,,,,PhillipsLighting5831_573444_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/566687,,,,,,566687,Electrical,Lighting,Lamps & Bulbs,566687,566687,566687 60W Cand Led 27k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,566687,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 566687 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 3 pc.","Phillips Lighting (5831) Lamps & Bulbs, 566687",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 3 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,3,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_566687.jpg,,,,,,,,,PhillipsLighting5831_566687_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/564385,,,,,,564385,Electrical,Lighting,Lamps & Bulbs,564385,564385,564385 40w Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,564385,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 564385 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 2 pc.","Phillips Lighting (5831) Lamps & Bulbs, 564385",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 2 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,2,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_564385.jpg,,,,,,,,,PhillipsLighting5831_564385_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.phillipslighting5831.com/p/566661,,,,,,566661,Electrical,Lighting,Lamps & Bulbs,566661,566661,566661 40W LED Cand 27k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting (5831),Phillips Lighting (5831),,566661,,Electrical & Lighting>Lamps & Bulbs>LED & Incandescent Lamps,"Phillips Lighting (5831) Phillips Lighting (5831), Lamps & Bulbs, Professional",LAMPS & BULBS,Phillips Lighting (5831) Professional Series 566661 Lamps & Bulbs,"Phillips Lighting (5831) Lamps & Bulbs, Professional Series, : 3 pc.","Phillips Lighting (5831) Lamps & Bulbs, 566661",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,: 3 pc,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulbs,Package Quantity,3,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,PhillipsLighting5831_566661.jpg,,,,,,,,,PhillipsLighting5831_566661_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
